Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
1998,ND-18485-20180205,2018-02-05,2018-02-09,First Class,ND-18485,Corporate/Retail,BOO-HOR-10002787,Books,Horror,10.9390194786105,3,0.5,0.409949320463917
1999,ND-18485-20180203,2018-02-03,2018-02-07,First Class,ND-18485,Corporate/Retail,STA-MIS-10003645,Stationary,Miscellaneous,155.426008910704,4,0.1,13.0680308656503
2000,ND-18485-20180206,2018-02-06,2018-02-10,First Class,ND-18485,Corporate/Retail,STA-MIS-10001615,Stationary,Miscellaneous,96.1177999677294,4,0.5,41.3794384116896
2001,LW-17240-20210405,2021-04-05,2021-04-09,Low-Cost Shipping,LW-17240,Personal,STA-PEN-10001767,Stationary,Pens,375.935469241798,4,0.5,8.97011271335361
2002,LW-17240-20210411,2021-04-11,2021-04-15,Low-Cost Shipping,LW-17240,Personal,BOO-GRA-10001221,Books,Graphic Novels,15.0677272287914,9,0.5,6.3851222962437
2003,JW-15980-20211225,2021-12-25,2021-12-29,Second Class,JW-15980,Personal,BOO-SCI-10000563,Books,Sci-Fi,168.126185926852,2,0,15.8130668865291
2004,JW-15980-20211221,2021-12-21,2021-12-25,Second Class,JW-15980,Personal,TEC-NET-10001146,Tech Products,Networking,65.8746069843822,7,0.1,70.9694436242471
2005,SC-20075-20210411,2021-04-11,2021-04-15,Low-Cost Shipping,SC-20075,Work from Home,BOO-MYS-10004738,Books,Mystery,19.8058442498236,2,0.15,-26.9048383236231
2006,RW-19655-20181226,2018-12-26,2018-12-30,Low-Cost Shipping,RW-19655,Corporate/Retail,BOO-GRA-10000034,Books,Graphic Novels,33.349547324737,6,0,15.5154586805601
2007,RW-19655-20181230,2018-12-30,2019-01-03,Low-Cost Shipping,RW-19655,Corporate/Retail,STA-PEN-10000290,Stationary,Pens,13.8593078852047,6,0.5,9.81897674709786
2008,CM-12215-20210803,2021-08-03,2021-08-07,First Class,CM-12215,Personal,TEC-COM-10003034,Tech Products,Computer Equipment,12.661140476173,4,0.1,-6.56555439915488
2009,JF-15215-20181109,2018-11-09,2018-11-13,Low-Cost Shipping,JF-15215,Personal,BOO-GRA-10001315,Books,Graphic Novels,5.58178736396455,2,0.5,0.592594667145003
2010,JF-15215-20181112,2018-11-12,2018-11-16,Low-Cost Shipping,JF-15215,Personal,BOO-CLA-10002118,Books,Classics,386.96546408925,1,0.15,43.7339926463722
2011,JF-15215-20181115,2018-11-15,2018-11-19,Low-Cost Shipping,JF-15215,Personal,BOO-ROM-10002137,Books,Romance,3.26134004604755,3,0.1,0.382829868235352
2012,SC-20825-20191210,2019-12-10,2019-12-14,Low-Cost Shipping,SC-20825,Personal,STA-PEN-10001606,Stationary,Pens,1.35339214134063,4,0.15,5.2515372935647
2013,SC-20825-20191211,2019-12-11,2019-12-15,Low-Cost Shipping,SC-20825,Personal,BOO-SCI-10000943,Books,Sci-Fi,24.3990252533646,5,0.5,7.76064534737595
2014,AM-10730-20200918,2020-09-18,2020-09-22,Low-Cost Shipping,AM-10730,Personal,TEC-NET-10001854,Tech Products,Networking,312.156228589932,3,0.5,89.8435785863203
2015,AM-10730-20200917,2020-09-17,2020-09-21,Low-Cost Shipping,AM-10730,Personal,BOO-ROM-10000533,Books,Romance,24.3854159892968,1,0.5,3.48833649081558
2016,AM-10730-20200913,2020-09-13,2020-09-17,Low-Cost Shipping,AM-10730,Personal,BOO-SCI-10003716,Books,Sci-Fi,365.752074170316,6,0.5,163.69123105281
2017,BK-11285-20190317,2019-03-17,2019-03-21,Low-Cost Shipping,BK-11285,Personal,BOO-MYS-10000088,Books,Mystery,10.196582536054,1,0.5,3.74798592001926
2018,BK-11285-20190318,2019-03-18,2019-03-22,Low-Cost Shipping,BK-11285,Personal,BOO-HOR-10000240,Books,Horror,0.26939507986172,4,0.1,1.43707666850977
2019,BK-11285-20190318,2019-03-18,2019-03-22,Low-Cost Shipping,BK-11285,Personal,BOO-NON-10001165,Books,Non-Fiction,39.1930444866961,6,0.1,2.71975225775869
2020,BK-11285-20190314,2019-03-14,2019-03-18,Low-Cost Shipping,BK-11285,Personal,BOO-ROM-10002749,Books,Romance,65.1859410511297,8,0.5,25.3537470457642
2021,RH-19535-20200919,2020-09-19,2020-09-23,First Class,RH-19535,Work from Home,BOO-SCI-10001490,Books,Sci-Fi,265.481816209192,8,0.1,708.125291114281
2022,RH-19535-20200913,2020-09-13,2020-09-17,First Class,RH-19535,Work from Home,BOO-ROM-10002377,Books,Romance,24.3638344777664,5,0.15,13.8311957105946
2023,RH-19535-20200915,2020-09-15,2020-09-19,First Class,RH-19535,Work from Home,BOO-MYS-10004826,Books,Mystery,51.5824656812806,2,0.5,16.6663643783526
2024,RH-19535-20200918,2020-09-18,2020-09-22,First Class,RH-19535,Work from Home,TEC-NET-10004675,Tech Products,Networking,599.27630759349,3,0.15,363.783193216081
2025,GM-14525-20210814,2021-08-14,2021-08-18,Second Class,GM-14525,Personal,BOO-MYS-10002867,Books,Mystery,410.216307559716,4,0.1,113.015601024461
2026,MC-17300-20190310,2019-03-10,2019-03-14,First Class,MC-17300,Personal,TEC-COM-10004409,Tech Products,Computer Equipment,39.3493992050247,1,0.1,76.9521063437715
2027,VM-21710-20200906,2020-09-06,2020-09-10,Second Class,VM-21710,Work from Home,BOO-MYS-10002225,Books,Mystery,18.3409644305494,1,0,22.7008071449175
2028,VM-21710-20200908,2020-09-08,2020-09-12,Second Class,VM-21710,Work from Home,BOO-MYS-10001989,Books,Mystery,14.9172831743521,3,0.15,35.627776099809
2029,GP-14765-20191120,2019-11-20,2019-11-24,Low-Cost Shipping,GP-14765,Corporate/Retail,BOO-MYS-10000343,Books,Mystery,7.01326406035881,5,0.5,5.05039415819947
2030,GP-14765-20191121,2019-11-21,2019-11-25,Low-Cost Shipping,GP-14765,Corporate/Retail,BOO-SCI-10001172,Books,Sci-Fi,148.117300283959,4,0,35.9277823388669
2031,GP-14765-20191125,2019-11-25,2019-11-29,Low-Cost Shipping,GP-14765,Corporate/Retail,BOO-MYS-10003707,Books,Mystery,18.9032699545713,3,0.15,49.5983349740408
2032,GP-14765-20191125,2019-11-25,2019-11-29,Low-Cost Shipping,GP-14765,Corporate/Retail,BOO-ROM-10001274,Books,Romance,15.5418279480403,2,0.5,2.20856051793917
2033,GB-14555-20201207,2020-12-07,2020-12-11,Low-Cost Shipping,GB-14555,Corporate/Retail,BOO-ROM-10002250,Books,Romance,9.46609163584795,4,0.15,9.47928066275066e-02
2034,GB-14555-20201203,2020-12-03,2020-12-07,Low-Cost Shipping,GB-14555,Corporate/Retail,BOO-GRA-10000475,Books,Graphic Novels,15.3932720311697,3,0.15,0.300144711192871
2035,CT-12020-20210921,2021-09-21,2021-09-25,Low-Cost Shipping,CT-12020,Personal,BOO-MYS-10002976,Books,Mystery,11.0643813432391,1,0.1,2.0740076386882
2036,CT-12020-20210922,2021-09-22,2021-09-26,Low-Cost Shipping,CT-12020,Personal,TEC-NET-10003061,Tech Products,Networking,29.694233765985,2,0.1,51.9694130339654
2037,CW-11930-20190123,2019-01-23,2019-01-27,Low-Cost Shipping,CW-11930,Work from Home,BOO-ROM-10002893,Books,Romance,49.5492808961378,5,0,23.0067460184646
2038,CW-11930-20190120,2019-01-20,2019-01-24,Low-Cost Shipping,CW-11930,Work from Home,BOO-HOR-10003077,Books,Horror,24.2098756502079,4,0.5,10.4237414241149
2039,SN-20585-20190612,2019-06-12,2019-06-16,Low-Cost Shipping,SN-20585,Work from Home,BOO-ROM-10001661,Books,Romance,15.2820635275212,2,0.15,1.27487259829544
2040,SN-20585-20190612,2019-06-12,2019-06-16,Low-Cost Shipping,SN-20585,Work from Home,BOO-MYS-10004656,Books,Mystery,7.71846116527879,6,0.1,-3.20946089767438
2041,SN-20585-20190618,2019-06-18,2019-06-22,Low-Cost Shipping,SN-20585,Work from Home,BOO-MYS-10003707,Books,Mystery,15.1369632676721,4,0.15,-0.268358883571894
2042,SN-20585-20190615,2019-06-15,2019-06-19,Low-Cost Shipping,SN-20585,Work from Home,TEC-MON-10004973,Tech Products,Monitors,72.0849550382246,7,0.1,11.7622311505615
2043,EB-13730-20191001,2019-10-01,2019-10-05,Low-Cost Shipping,EB-13730,Corporate/Retail,BOO-MYS-10004817,Books,Mystery,11.3619617805709,5,0.15,7.45563906700826
2044,JW-15245-20211117,2021-11-17,2021-11-21,Low-Cost Shipping,JW-15245,Corporate/Retail,BOO-GRA-10001860,Books,Graphic Novels,66.8310341389065,9,0,14.7710423204153
2045,KB-16610-20180815,2018-08-15,2018-08-19,Low-Cost Shipping,KB-16610,Corporate/Retail,BOO-ROM-10001639,Books,Romance,23.0794849851968,2,0.15,6.10292334247989
2046,MC-17615-20200715,2020-07-15,2020-07-19,Low-Cost Shipping,MC-17615,Corporate/Retail,BOO-CLA-10004487,Books,Classics,67.7764787141272,1,0.15,65.3673782861518
2047,MC-17615-20200713,2020-07-13,2020-07-17,Low-Cost Shipping,MC-17615,Corporate/Retail,STA-MIS-10001760,Stationary,Miscellaneous,586.336582938288,5,0.15,218.136429595518
2048,MC-17615-20200715,2020-07-15,2020-07-19,Low-Cost Shipping,MC-17615,Corporate/Retail,BOO-ROM-10004071,Books,Romance,108.439834955689,3,0.15,6.78802418782954
2049,CK-12620-20190709,2019-07-09,2019-07-13,First Class,CK-12620,Personal,TEC-MON-10004848,Tech Products,Monitors,428.325393963541,6,0.1,6.97592652866172
2050,CK-12620-20190707,2019-07-07,2019-07-11,First Class,CK-12620,Personal,BOO-MYS-10004022,Books,Mystery,4.39519320940813,2,0.1,-0.946155314603577
2051,CK-12620-20190707,2019-07-07,2019-07-11,First Class,CK-12620,Personal,BOO-MYS-10003669,Books,Mystery,1.6984725907488,6,0.1,-4.86268311019584
2052,CK-12620-20190710,2019-07-10,2019-07-14,First Class,CK-12620,Personal,TEC-NET-10003833,Tech Products,Networking,551.535703417066,7,0.15,-5.97426780817804
2053,CK-12620-20190705,2019-07-05,2019-07-09,First Class,CK-12620,Personal,BOO-GRA-10003732,Books,Graphic Novels,19.7274590254499,4,0,0.427241468759077
2054,CK-12620-20190710,2019-07-10,2019-07-14,First Class,CK-12620,Personal,TEC-MON-10003142,Tech Products,Monitors,5.02120785418833,5,0.5,0.287442807642241
2055,RD-19505-20201126,2020-11-26,2020-11-30,Low-Cost Shipping,RD-19505,Personal,TEC-MON-10001196,Tech Products,Monitors,28.0118141295369,5,0.1,10.35468235154
2056,TP-21155-20211222,2021-12-22,2021-12-26,First Class,TP-21155,Personal,STA-PEN-10001114,Stationary,Pens,226.966584699989,7,0.5,88.5756215072273
2057,TP-21155-20211219,2021-12-19,2021-12-23,First Class,TP-21155,Personal,TEC-NET-10002335,Tech Products,Networking,1416.10940045408,9,0.5,460.555788773959
2058,TP-21155-20211221,2021-12-21,2021-12-25,First Class,TP-21155,Personal,STA-PEN-10000844,Stationary,Pens,150.359064417151,3,0.1,9.40845514633861
2059,TP-21155-20211220,2021-12-20,2021-12-24,First Class,TP-21155,Personal,TEC-MOB-10004534,Tech Products,Mobile Devices,686.521239439752,4,0.5,22.836323130766
2060,GG-14675-20181025,2018-10-25,2018-10-29,Low-Cost Shipping,GG-14675,Corporate/Retail,BOO-HIS-10002975,Books,Historical,8.0322150968323,2,0,2.13943939195607
2061,GG-14675-20181027,2018-10-27,2018-10-31,Low-Cost Shipping,GG-14675,Corporate/Retail,BOO-SCI-10003996,Books,Sci-Fi,71.4026277103235,7,0.1,13.7544872167112
2062,GG-14675-20181027,2018-10-27,2018-10-31,Low-Cost Shipping,GG-14675,Corporate/Retail,BOO-MYS-10002571,Books,Mystery,15.6260809178078,4,0.5,0.229277958419285
2063,GG-14675-20181025,2018-10-25,2018-10-29,Low-Cost Shipping,GG-14675,Corporate/Retail,BOO-ROM-10000477,Books,Romance,73.0645971864752,15,0.5,46.7440056811288
2064,GG-14675-20181025,2018-10-25,2018-10-29,Low-Cost Shipping,GG-14675,Corporate/Retail,BOO-MYS-10004209,Books,Mystery,17.2772213743546,5,0.5,5.33360798612088
2065,GG-14675-20181025,2018-10-25,2018-10-29,Low-Cost Shipping,GG-14675,Corporate/Retail,BOO-SCI-10001963,Books,Sci-Fi,683.509429105341,3,0.15,8.19557857457305
2066,GG-14675-20181027,2018-10-27,2018-10-31,Low-Cost Shipping,GG-14675,Corporate/Retail,TEC-NET-10003833,Tech Products,Networking,112.884101969873,2,0.15,-11.893563408083
2067,GG-14675-20181026,2018-10-26,2018-10-30,Low-Cost Shipping,GG-14675,Corporate/Retail,STA-PEN-10004568,Stationary,Pens,357.281739137152,11,0.1,73.5391438081072
2068,GG-14675-20181029,2018-10-29,2018-11-02,Low-Cost Shipping,GG-14675,Corporate/Retail,BOO-GRA-10001419,Books,Graphic Novels,16.9550028935133,5,0.15,2.57398116284818
2069,ZC-21935-20190408,2019-04-08,2019-04-12,Low-Cost Shipping,ZC-21935,Personal,STA-PEN-10002800,Stationary,Pens,324.928950110592,6,0.1,11.7324351101868
2070,ZC-21935-20190409,2019-04-09,2019-04-13,Low-Cost Shipping,ZC-21935,Personal,TEC-MOB-10003954,Tech Products,Mobile Devices,126.559771956131,2,0.15,-53.4453634020953
2071,CC-12635-20200716,2020-07-16,2020-07-20,Second Class,CC-12635,Corporate/Retail,BOO-MYS-10000301,Books,Mystery,1.73420855012867,3,0.1,-2.00998628961201
2072,KA-16550-20211117,2021-11-17,2021-11-21,Low-Cost Shipping,KA-16550,Personal,TEC-NET-10003956,Tech Products,Networking,257.708627344395,4,0.1,-40.3342933576976
2073,TC-21005-20201124,2020-11-24,2020-11-28,Low-Cost Shipping,TC-21005,Corporate/Retail,BOO-MYS-10002954,Books,Mystery,9.23329218646542,1,0.5,0.719344871343892
2074,DB-13295-20211105,2021-11-05,2021-11-09,Second Class,DB-13295,Work from Home,STA-PEN-10003289,Stationary,Pens,44.6592684787184,5,0.1,22.7748301641787
2075,DB-13295-20211102,2021-11-02,2021-11-06,Second Class,DB-13295,Work from Home,STA-MIS-10002468,Stationary,Miscellaneous,850.876524662393,6,0.5,100.531287526775
2076,TR-21350-20181201,2018-12-01,2018-12-05,Low-Cost Shipping,TR-21350,Personal,TEC-MON-10001861,Tech Products,Monitors,30.6494054296635,5,0.5,19.1147414156545
2077,BF-11105-20210908,2021-09-08,2021-09-12,First Class,BF-11105,Personal,BOO-ROM-10004082,Books,Romance,54.8960298313052,4,0.5,21.7923603913613
2078,BF-11105-20210910,2021-09-10,2021-09-14,First Class,BF-11105,Personal,BOO-CLA-10000358,Books,Classics,107.951255501358,9,0.1,47.9176314786981
2079,BF-11105-20210912,2021-09-12,2021-09-16,First Class,BF-11105,Personal,BOO-ROM-10004243,Books,Romance,89.0035010126195,7,0.5,19.9585858853381
2080,MS-17390-20191221,2019-12-21,2019-12-25,Low-Cost Shipping,MS-17390,Personal,BOO-ROM-10001295,Books,Romance,42.2015086485579,6,0.5,56.4583598300159
2081,MS-17390-20191218,2019-12-18,2019-12-22,Low-Cost Shipping,MS-17390,Personal,STA-MIS-10002170,Stationary,Miscellaneous,59.3847905732898,1,0,19.2198005876531
2082,MS-17390-20191222,2019-12-22,2019-12-26,Low-Cost Shipping,MS-17390,Personal,TEC-MON-10002885,Tech Products,Monitors,3.79366109057182,4,0.1,3.06980482541626
2083,CK-12620-20210220,2021-02-20,2021-02-24,Low-Cost Shipping,CK-12620,Personal,BOO-ROM-10002870,Books,Romance,18.6599024190986,8,0,21.8639717592727
2084,ED-13910-20181121,2018-11-21,2018-11-25,Low-Cost Shipping,ED-13910,Work from Home,BOO-HOR-10003923,Books,Horror,16.0964938564823,1,0.1,7.6849678712536
2085,IM-15095-20200623,2020-06-23,2020-06-27,Low-Cost Shipping,IM-15095,Personal,BOO-HOR-10003510,Books,Horror,218.24200175915,6,0.1,65.5341216590063
2086,IM-15095-20200622,2020-06-22,2020-06-26,Low-Cost Shipping,IM-15095,Personal,BOO-HOR-10000248,Books,Horror,35.5829847472098,4,0.15,0.809195274288578
2087,IM-15095-20200618,2020-06-18,2020-06-22,Low-Cost Shipping,IM-15095,Personal,BOO-SCI-10000060,Books,Sci-Fi,442.613273957724,7,0.5,24.1943111223975
2088,IM-15095-20200619,2020-06-19,2020-06-23,Low-Cost Shipping,IM-15095,Personal,BOO-ROM-10003129,Books,Romance,44.4007427294996,5,0.1,127.617659545254
2089,IM-15095-20200622,2020-06-22,2020-06-26,Low-Cost Shipping,IM-15095,Personal,BOO-HIS-10004076,Books,Historical,7.21247714457393,1,0.5,0.845769802810105
2090,MY-17405-20191022,2019-10-22,2019-10-26,Low-Cost Shipping,MY-17405,Corporate/Retail,BOO-HOR-10004008,Books,Horror,3.40808138241248,4,0.1,0.694169155812955
2091,MM-17285-20210711,2021-07-11,2021-07-15,Low-Cost Shipping,MM-17285,Personal,BOO-MYS-10004094,Books,Mystery,38.2429952775694,5,0,23.2919136805983
2092,MM-17285-20210714,2021-07-14,2021-07-18,Low-Cost Shipping,MM-17285,Personal,TEC-MOB-10004607,Tech Products,Mobile Devices,310.638373422957,2,0.1,-69.4779844519199
2093,MP-17495-20181115,2018-11-15,2018-11-19,Low-Cost Shipping,MP-17495,Work from Home,TEC-NET-10004289,Tech Products,Networking,430.232402806876,4,0,124.385388909488
2094,AW-10865-20190411,2019-04-11,2019-04-15,Second Class,AW-10865,Personal,BOO-NON-10004498,Books,Non-Fiction,25.2409359279929,3,0.1,8.75164237302534e-02
2095,SF-20090-20191119,2019-11-19,2019-11-23,Low-Cost Shipping,SF-20090,Personal,BOO-GRA-10001177,Books,Graphic Novels,0.832700473785563,7,0.1,1.09952665499587
2096,SN-20735-20200513,2020-05-13,2020-05-17,Low-Cost Shipping,SN-20735,Work from Home,BOO-MYS-10001718,Books,Mystery,95.7613128636967,7,0,245.141983616867
2097,SN-20735-20200512,2020-05-12,2020-05-16,Low-Cost Shipping,SN-20735,Work from Home,BOO-GRA-10004602,Books,Graphic Novels,169.846353104191,6,0.1,3.62684601096614
2098,SN-20735-20200510,2020-05-10,2020-05-14,Low-Cost Shipping,SN-20735,Work from Home,BOO-GRA-10003856,Books,Graphic Novels,11.4325476450828,2,0.1,2.07222740111468
2099,RD-19925-20210907,2021-09-07,2021-09-11,Low-Cost Shipping,RD-19925,Personal,BOO-SCI-10000649,Books,Sci-Fi,55.529510619419,2,0.5,4.58155120054995
2100,RD-19925-20210907,2021-09-07,2021-09-11,Low-Cost Shipping,RD-19925,Personal,STA-PEN-10002926,Stationary,Pens,512.503349832786,9,0.15,32.7423209297746
2101,KT-16505-20180305,2018-03-05,2018-03-09,Low-Cost Shipping,KT-16505,Personal,BOO-SCI-10000078,Books,Sci-Fi,844.585924765595,2,0.5,-25.5585185421058
2102,KT-16505-20180305,2018-03-05,2018-03-09,Low-Cost Shipping,KT-16505,Personal,BOO-GRA-10001044,Books,Graphic Novels,124.574562857829,3,0.1,16.7457920539559
2103,AH-10145-20180718,2018-07-18,2018-07-22,Low-Cost Shipping,AH-10145,Work from Home,TEC-NET-10002372,Tech Products,Networking,442.023268151963,3,0.15,-25.2681407170015
2104,BM-11675-20210323,2021-03-23,2021-03-27,Second Class,BM-11675,Corporate/Retail,BOO-ROM-10000357,Books,Romance,388.956741314083,6,0.1,107.073514288584
2105,BM-11675-20210319,2021-03-19,2021-03-23,Second Class,BM-11675,Corporate/Retail,STA-PEN-10001266,Stationary,Pens,37.1067323086566,1,0.15,1.76358393925791
2106,BW-11225-20180928,2018-09-28,2018-10-02,Low-Cost Shipping,BW-11225,Personal,BOO-ROM-10004888,Books,Romance,21.8832870000143,2,0.1,2.648587343171
2107,HG-14990-20180921,2018-09-21,2018-09-25,Low-Cost Shipping,HG-14990,Corporate/Retail,BOO-MYS-10003460,Books,Mystery,5.21617178665851e-02,4,0.5,-0.861008584565718
2108,SG-20105-20191028,2019-10-28,2019-11-01,Low-Cost Shipping,SG-20105,Personal,BOO-ROM-10000157,Books,Romance,35.095473769646,3,0.1,10.7754172139011
2109,SG-20105-20191029,2019-10-29,2019-11-02,Low-Cost Shipping,SG-20105,Personal,BOO-MYS-10004519,Books,Mystery,149.151950420395,2,0.1,235.873498020769
2110,SG-20105-20191030,2019-10-30,2019-11-03,Low-Cost Shipping,SG-20105,Personal,BOO-GRA-10004272,Books,Graphic Novels,8.34576620879252,5,0.5,0.46074983388203
2111,SG-20105-20191026,2019-10-26,2019-10-30,Low-Cost Shipping,SG-20105,Personal,BOO-HIS-10000585,Books,Historical,19.2784822177907,7,0.1,12.5165798416505
2112,SG-20105-20191030,2019-10-30,2019-11-03,Low-Cost Shipping,SG-20105,Personal,TEC-NET-10004218,Tech Products,Networking,373.675179578851,6,0.15,0.387671689256951
2113,SG-20105-20191027,2019-10-27,2019-10-31,Low-Cost Shipping,SG-20105,Personal,BOO-NON-10004231,Books,Non-Fiction,55.731312887634,2,0.15,12.537376828404
2114,SG-20105-20191028,2019-10-28,2019-11-01,Low-Cost Shipping,SG-20105,Personal,STA-MIS-10001578,Stationary,Miscellaneous,352.183958061939,6,0.15,228.074573254014
2115,SG-20105-20191027,2019-10-27,2019-10-31,Low-Cost Shipping,SG-20105,Personal,BOO-SCI-10003638,Books,Sci-Fi,49.6238341923486,4,0.5,14.3371280657973
2116,SG-20105-20191028,2019-10-28,2019-11-01,Low-Cost Shipping,SG-20105,Personal,TEC-COM-10002213,Tech Products,Computer Equipment,631.078991922342,3,0,27.1308225271293
2117,RK-19325-20191010,2019-10-10,2019-10-14,Second Class,RK-19325,Personal,TEC-MOB-10001307,Tech Products,Mobile Devices,406.654450821172,4,0.15,-23.0674666041866
2118,SW-20270-20200918,2020-09-18,2020-09-22,Low-Cost Shipping,SW-20270,Personal,BOO-ROM-10002222,Books,Romance,257.567092778498,6,0.1,19.9437700090229
2119,RW-19655-20210409,2021-04-09,2021-04-13,First Class,RW-19655,Corporate/Retail,BOO-ROM-10002479,Books,Romance,7.33316587410243,3,0.1,1.28856347404992
2120,RW-19655-20210407,2021-04-07,2021-04-11,First Class,RW-19655,Corporate/Retail,BOO-MYS-10003091,Books,Mystery,1671.38784472822,4,0.15,471.574808225884
2121,TS-21110-20210103,2021-01-03,2021-01-07,Low-Cost Shipping,TS-21110,Personal,BOO-MYS-10000145,Books,Mystery,5.32374690357497,2,0,-0.936672552699007
2122,JB-15425-20211105,2021-11-05,2021-11-09,First Class,JB-15425,Corporate/Retail,TEC-NET-10003061,Tech Products,Networking,425.021374989645,2,0.1,-2.44708248468328
2123,EH-14030-20210920,2021-09-20,2021-09-24,Second Class,EH-14030,Work from Home,TEC-COM-10001972,Tech Products,Computer Equipment,100.786723156298,1,0.5,1.20379997078827
2124,EH-14030-20210917,2021-09-17,2021-09-21,Second Class,EH-14030,Work from Home,BOO-HOR-10000134,Books,Horror,14.2901393720159,11,0.15,22.5300515334
2125,EH-14030-20211128,2021-11-28,2021-12-02,Low-Cost Shipping,EH-14030,Work from Home,BOO-FAN-10003040,Books,Fantasy,21.1140527742528,4,0.1,28.9389838122131
2126,EH-14030-20211129,2021-11-29,2021-12-03,Low-Cost Shipping,EH-14030,Work from Home,STA-MIS-10000923,Stationary,Miscellaneous,5.60389134651932,9,0.5,5.51396197271283
2127,BS-11690-20180618,2018-06-18,2018-06-22,Low-Cost Shipping,BS-11690,Personal,STA-PEN-10000158,Stationary,Pens,129.422049716847,5,0.15,1.8350926820806e-02
